date,station,PM2.5,PM10,wind_speed,wind_dir,humidity,temperature,rainfall,NO2,NH3,CO,SO2,month,day_of_week,season,PM2.5_lag1,PM2.5_lag2,PM2.5_lag3,PM10_lag1,PM10_lag3,wind_speed_lag1,humidity_lag1,PM2.5_roll7,PM10_roll7,wind_roll3,humidity_roll3,station_code
2019-01-04,"MIDC Khutala, Chandrapur - MPCB",49.03,102.07,0.76,143.98,61.8,21.95,0.0,48.3,9.53,0.13,7.33,1,4,0,45.98,41.6,46.78,115.85,116.51,0.61,65.21,44.78666666666667,110.98333333333333,0.5566666666666666,62.56666666666666,0
2019-01-05,"MIDC Khutala, Chandrapur - MPCB",46.59,99.33,0.8,127.78,65.44,21.82,0.0,54.48,10.78,0.11,7.03,1,5,0,49.03,45.98,41.6,102.07,100.59,0.76,61.8,45.8475,108.755,0.6533333333333333,62.86333333333332,0
2019-01-06,"MIDC Khutala, Chandrapur - MPCB",43.7,85.84,0.87,133.85,72.01,22.28,0.0,53.0,11.75,0.09,5.36,1,6,0,46.59,49.03,45.98,99.33,115.85,0.8,65.44,45.996,106.87,0.7233333333333333,64.14999999999999,0
2019-01-07,"MIDC Khutala, Chandrapur - MPCB",51.55,117.27,1.23,184.6,75.44,22.02,0.0,52.04,11.87,0.09,5.56,1,0,0,43.7,46.59,49.03,85.84,102.07,0.87,72.01,45.61333333333334,103.36500000000001,0.81,66.41666666666667,0
2019-01-08,"MIDC Khutala, Chandrapur - MPCB",44.51,99.35,0.67,206.33,62.2,19.49,0.0,45.39,10.53,0.09,4.92,1,1,0,51.55,43.7,46.59,117.27,99.33,1.23,75.44,46.46142857142858,105.35142857142857,0.9666666666666668,70.96333333333332,0
2019-01-09,"MIDC Khutala, Chandrapur - MPCB",43.9,86.07,0.59,153.34,61.86,19.79,0.0,40.55,10.81,0.09,5.96,1,2,0,44.51,51.55,43.7,99.35,85.84,0.67,62.2,46.13714285714286,102.89999999999999,0.9233333333333335,69.88333333333333,0
2019-01-10,"MIDC Khutala, Chandrapur - MPCB",38.54,94.05,1.05,135.17,60.72,20.53,0.0,37.43,10.27,0.11,8.08,1,3,0,43.9,44.51,51.55,86.07,117.27,0.59,61.86,46.465714285714284,100.82571428571428,0.8300000000000001,66.5,0
2019-01-11,"MIDC Khutala, Chandrapur - MPCB",38.97,89.66,1.0,130.21,68.11,21.34,0.0,30.19,8.32,0.11,6.18,1,4,0,38.54,43.9,44.51,94.05,99.35,1.05,60.72,45.402857142857144,97.71142857142856,0.7700000000000001,61.593333333333334,0
2019-01-12,"MIDC Khutala, Chandrapur - MPCB",37.85,88.3,1.07,112.6,76.51,22.81,0.0,33.18,10.09,0.15,3.85,1,5,0,38.97,38.54,43.9,89.66,86.07,1.0,68.11,43.965714285714284,95.93857142857142,0.8800000000000002,63.56333333333333,0
2019-01-13,"MIDC Khutala, Chandrapur - MPCB",34.57,85.4,0.97,129.75,76.28,23.64,0.0,36.71,11.51,0.32,4.77,1,6,0,37.85,38.97,38.54,88.3,94.05,1.07,76.51,42.71714285714285,94.36285714285714,1.0400000000000003,68.44666666666666,0
2019-01-14,"MIDC Khutala, Chandrapur - MPCB",44.52,105.04,1.06,108.03,76.37,23.41,0.0,35.06,11.61,0.35,6.12,1,0,0,34.57,37.85,38.97,85.4,89.66,0.97,76.28,41.41285714285714,94.3,1.0133333333333334,73.63333333333334,0
2019-01-15,"MIDC Khutala, Chandrapur - MPCB",39.4,103.89,0.75,165.33,58.97,21.63,0.0,33.87,12.47,0.34,8.23,1,1,0,44.52,34.57,37.85,105.04,88.3,1.06,76.37,40.40857142857143,92.55285714285712,1.0333333333333334,76.38666666666667,0
2019-01-16,"MIDC Khutala, Chandrapur - MPCB",34.14,97.31,0.76,170.2,60.26,21.29,0.0,26.0,11.12,0.34,6.43,1,2,0,39.4,44.52,34.57,103.89,85.4,0.75,58.97,39.67857142857143,93.20142857142858,0.9266666666666667,70.54,0
2019-01-17,"MIDC Khutala, Chandrapur - MPCB",33.04,97.03,0.69,151.98,60.07,21.62,0.0,19.7,9.12,0.36,6.7,1,3,0,34.14,39.4,44.52,97.31,105.04,0.76,60.26,38.284285714285716,94.80714285714285,0.8566666666666668,65.2,0
2019-01-18,"MIDC Khutala, Chandrapur - MPCB",37.85,109.07,0.66,141.11,56.81,22.13,0.0,25.04,12.28,0.36,6.81,1,4,0,33.04,34.14,39.4,97.03,103.89,0.69,60.07,37.49857142857143,95.23285714285714,0.7333333333333334,59.76666666666667,0
2019-01-19,"MIDC Khutala, Chandrapur - MPCB",32.28,93.54,0.79,136.62,53.24,22.04,0.0,23.02,12.03,0.35,7.39,1,5,0,37.85,33.04,34.14,109.07,97.31,0.66,56.81,37.33857142857143,98.00571428571429,0.7033333333333335,59.04666666666666,0
2019-01-20,"MIDC Khutala, Chandrapur - MPCB",32.16,100.36,0.63,155.66,55.51,21.89,0.0,19.07,12.77,0.37,10.19,1,6,0,32.28,37.85,33.04,93.54,97.03,0.79,53.24,36.542857142857144,98.75428571428571,0.7133333333333334,56.70666666666667,0
2019-01-21,"MIDC Khutala, Chandrapur - MPCB",24.33,70.2,1.08,145.93,53.79,22.35,0.0,12.77,9.77,0.33,6.19,1,0,0,32.16,32.28,37.85,100.36,109.07,0.63,55.51,36.198571428571434,100.89142857142858,0.6933333333333334,55.18666666666667,0
2019-01-22,"MIDC Khutala, Chandrapur - MPCB",27.14,70.15,1.11,136.18,59.19,23.89,0.0,12.33,8.98,0.31,5.07,1,1,0,24.33,32.16,32.28,70.2,93.54,1.08,53.79,33.31428571428571,95.91428571428573,0.8333333333333334,54.18,0
2019-01-23,"MIDC Khutala, Chandrapur - MPCB",30.86,73.03,0.97,122.48,68.13,24.07,0.0,9.99,9.62,0.32,4.55,1,2,0,27.14,24.33,32.16,70.15,100.36,1.11,59.19,31.562857142857144,91.0942857142857,0.9400000000000001,56.16333333333333,0
2019-01-24,"MIDC Khutala, Chandrapur - MPCB",28.1,64.18,1.14,146.51,71.8,23.82,0.0,5.76,10.69,0.32,4.92,1,3,0,30.86,27.14,24.33,73.03,70.2,0.97,68.13,31.094285714285714,87.62571428571428,1.0533333333333335,60.37,0
2019-01-25,"MIDC Khutala, Chandrapur - MPCB",24.35,162.87,1.51,99.76,74.71,22.45,0.0,4.35,9.97,0.31,5.6,1,4,0,28.1,30.86,27.14,64.18,70.15,1.14,71.8,30.38857142857143,82.93285714285716,1.0733333333333335,66.37333333333333,0
2019-01-26,"MIDC Khutala, Chandrapur - MPCB",28.95,37.76,1.19,73.31,90.81,20.43,0.0,2.24,10.37,0.32,4.46,1,5,0,24.35,28.1,30.86,162.87,73.03,1.51,74.71,28.46,90.61857142857143,1.2066666666666668,71.54666666666667,0
2019-01-27,"MIDC Khutala, Chandrapur - MPCB",32.86,53.18,1.07,79.94,84.29,20.78,0.0,1.94,12.66,0.31,3.9,1,6,0,28.95,24.35,28.1,37.76,64.18,1.19,90.81,27.98428571428571,82.65,1.28,79.10666666666667,0
2019-01-28,"MIDC Khutala, Chandrapur - MPCB",38.24,64.57,0.96,204.97,72.62,20.06,0.0,10.82,246.51,0.31,5.22,1,0,0,32.86,28.95,24.35,53.18,162.87,1.07,84.29,28.08428571428571,75.91,1.2566666666666668,83.27,0
2019-01-29,"MIDC Khutala, Chandrapur - MPCB",28.58,55.64,0.93,161.41,57.17,18.63,0.0,1.58,100.31,0.3,4.15,1,1,0,38.24,32.86,28.95,64.57,37.76,0.96,72.62,30.071428571428573,75.10571428571428,1.0733333333333335,82.57333333333334,0
2019-01-30,"MIDC Khutala, Chandrapur - MPCB",36.61,67.19,0.67,161.65,57.96,18.7,0.0,1.48,30.17,0.31,6.07,1,2,0,28.58,38.24,32.86,55.64,53.18,0.93,57.17,30.277142857142856,73.03285714285714,0.9866666666666668,71.36,0
2019-01-31,"MIDC Khutala, Chandrapur - MPCB",39.55,64.64,0.89,141.89,62.76,20.24,0.0,1.0,8.93,0.33,4.65,1,3,0,36.61,28.58,38.24,67.19,64.57,0.67,57.96,31.09857142857143,72.19857142857144,0.8533333333333335,62.58333333333334,0
2019-02-01,"MIDC Khutala, Chandrapur - MPCB",48.67,75.82,1.01,107.64,69.77,22.36,0.0,0.39,1.53,0.37,4.73,2,4,0,39.55,36.61,28.58,64.64,55.64,0.89,62.76,32.73428571428571,72.26428571428572,0.8300000000000001,59.29666666666666,0
2019-02-02,"MIDC Khutala, Chandrapur - MPCB",47.29,74.43,0.9,113.3,66.95,23.34,0.0,0.2,1.22,0.34,4.68,2,5,0,48.67,39.55,36.61,75.82,67.19,1.01,69.77,36.208571428571425,59.82857142857143,0.8566666666666668,63.49666666666667,0
2019-02-03,"MIDC Khutala, Chandrapur - MPCB",47.23,76.81,0.96,116.85,59.38,23.4,0.0,0.37,1.52,0.33,4.77,2,6,0,47.29,48.67,39.55,74.43,64.64,0.9,66.95,38.82857142857143,65.06714285714285,0.9333333333333335,66.49333333333333,0
2019-02-04,"MIDC Khutala, Chandrapur - MPCB",50.33,83.4,0.9,119.47,57.67,23.21,0.0,0.43,1.16,0.33,5.44,2,0,0,47.23,47.29,48.67,76.81,75.82,0.96,59.38,40.881428571428565,68.44285714285714,0.9566666666666667,65.36666666666666,0
2019-02-05,"MIDC Khutala, Chandrapur - MPCB",54.98,88.41,0.78,148.71,60.99,23.24,0.0,1.05,1.36,0.34,6.7,2,1,0,50.33,47.23,47.29,83.4,74.43,0.9,57.67,42.60857142857143,71.13285714285713,0.9200000000000003,61.333333333333336,0
2019-02-06,"MIDC Khutala, Chandrapur - MPCB",48.67,68.44,1.92,137.7,62.07,24.07,0.0,2.72,1.08,0.33,4.18,2,2,0,54.98,50.33,47.23,88.41,76.81,0.78,60.99,46.38,75.81428571428572,0.8800000000000002,59.34666666666667,0
2019-02-07,"MIDC Khutala, Chandrapur - MPCB",40.68,62.52,3.1,146.03,57.63,26.0,0.0,0.95,1.48,0.3,5.36,2,3,0,48.67,54.98,50.33,68.44,83.4,1.92,62.07,48.10285714285715,75.99285714285715,1.2000000000000002,60.24333333333334,0
2019-02-08,"MIDC Khutala, Chandrapur - MPCB",36.74,77.46,1.6,212.78,47.43,24.41,0.0,1.89,1.01,0.3,7.55,2,4,0,40.68,48.67,54.98,62.52,88.41,3.1,57.63,48.26428571428571,75.69000000000001,1.9333333333333336,60.23,0
2019-02-09,"MIDC Khutala, Chandrapur - MPCB",39.84,85.09,1.67,146.99,37.7,20.87,0.0,3.34,0.97,0.29,5.14,2,5,0,36.74,40.68,48.67,77.46,68.44,1.6,47.43,46.559999999999995,75.92428571428572,2.206666666666667,55.71,0
2019-02-10,"MIDC Khutala, Chandrapur - MPCB",36.03,71.62,1.23,111.81,42.52,20.91,0.0,3.87,0.82,0.31,6.11,2,6,0,39.84,36.74,40.68,85.09,62.52,1.67,37.7,45.49571428571429,77.44714285714285,2.1233333333333335,47.58666666666667,0
2019-02-11,"MIDC Khutala, Chandrapur - MPCB",45.77,90.46,0.95,122.02,49.75,22.93,0.0,3.77,0.86,0.33,10.02,2,0,0,36.03,39.84,36.74,71.62,77.46,1.23,42.52,43.895714285714284,76.7057142857143,1.5,42.550000000000004,0
2019-02-12,"MIDC Khutala, Chandrapur - MPCB",52.2,84.74,0.85,124.9,57.82,24.64,0.0,3.4,0.97,0.33,3.17,2,1,0,45.77,36.03,39.84,90.46,85.09,0.95,49.75,43.244285714285716,77.71428571428571,1.2833333333333334,43.32333333333333,0
2019-02-13,"MIDC Khutala, Chandrapur - MPCB",50.8,80.94,1.01,110.55,56.64,25.23,0.0,6.07,4.2,0.34,3.21,2,2,0,52.2,45.77,36.03,84.74,71.62,0.85,57.82,42.847142857142856,77.18999999999998,1.01,50.03,0
2019-02-14,"MIDC Khutala, Chandrapur - MPCB",42.76,70.05,1.2,133.96,58.07,25.23,0.0,9.36,8.73,0.32,2.28,2,3,0,50.8,52.2,45.77,80.94,90.46,1.01,56.64,43.151428571428575,78.97571428571428,0.9366666666666669,54.73666666666667,0
2019-02-15,"MIDC Khutala, Chandrapur - MPCB",37.08,63.15,1.62,137.81,62.65,26.57,0.0,9.5,8.82,0.3,2.34,2,4,0,42.76,50.8,52.2,70.05,84.74,1.2,58.07,43.44857142857143,80.05142857142857,1.0200000000000002,57.51,0
2019-02-16,"MIDC Khutala, Chandrapur - MPCB",35.52,57.11,1.02,113.41,74.8,25.51,0.0,9.5,8.74,0.31,4.29,2,5,0,37.08,42.76,50.8,63.15,80.94,1.62,62.65,43.49714285714286,78.00714285714285,1.2766666666666668,59.120000000000005,0
2019-02-17,"MIDC Khutala, Chandrapur - MPCB",43.86,72.59,0.83,182.4,64.4,24.47,0.0,9.33,8.57,0.31,3.29,2,6,0,35.52,37.08,42.76,57.11,70.05,1.02,74.8,42.88,74.00999999999999,1.2800000000000002,65.17333333333333,0
2019-02-18,"MIDC Khutala, Chandrapur - MPCB",53.1,87.23,0.85,151.77,53.38,24.33,0.0,9.45,8.57,0.34,7.87,2,0,0,43.86,35.52,37.08,72.59,63.15,0.83,64.4,43.99857142857143,74.14857142857143,1.156666666666667,67.28333333333333,0
2019-02-19,"MIDC Khutala, Chandrapur - MPCB",51.16,80.64,1.6,124.51,54.95,26.55,0.0,8.93,8.84,0.35,9.9,2,1,0,53.1,43.86,35.52,87.23,57.11,0.85,53.38,45.04571428571428,73.68714285714286,0.9000000000000002,64.19333333333333,0
2019-02-20,"MIDC Khutala, Chandrapur - MPCB",39.95,59.98,2.25,117.02,65.33,27.93,0.0,9.6,8.74,0.3,4.27,2,2,0,51.16,53.1,43.86,80.64,72.59,1.6,54.95,44.89714285714286,73.10142857142857,1.0933333333333335,57.576666666666675,0
2019-02-21,"MIDC Khutala, Chandrapur - MPCB",32.56,60.34,1.3,125.42,59.67,28.44,0.0,9.64,8.81,0.31,3.88,2,3,0,39.95,51.16,53.1,59.98,87.23,2.25,65.33,43.347142857142856,70.10714285714286,1.566666666666667,57.88666666666666,0
2019-02-22,"MIDC Khutala, Chandrapur - MPCB",38.7,68.74,0.85,175.17,56.48,29.12,0.0,8.76,4.48,0.32,3.92,2,4,0,32.56,39.95,51.16,60.34,80.64,1.3,59.67,41.89,68.72,1.716666666666667,59.98333333333333,0
2019-02-23,"MIDC Khutala, Chandrapur - MPCB",42.2,79.84,1.13,206.36,55.95,28.94,0.0,8.85,2.87,0.33,5.32,2,5,0,38.7,32.56,39.95,68.74,59.98,0.85,56.48,42.12142857142857,69.51857142857143,1.4666666666666668,60.49333333333333,0
2019-02-24,"MIDC Khutala, Chandrapur - MPCB",41.56,67.49,2.02,203.75,50.06,29.43,0.0,7.94,1.12,0.32,2.3,2,6,0,42.2,38.7,32.56,79.84,60.34,1.13,55.95,43.075714285714284,72.76571428571428,1.0933333333333335,57.36666666666667,0
2019-02-25,"MIDC Khutala, Chandrapur - MPCB",37.37,71.88,2.28,257.93,41.78,28.07,0.0,8.17,1.45,0.32,2.2,2,0,0,41.56,42.2,38.7,67.49,68.74,2.02,50.06,42.74714285714286,72.03714285714285,1.3333333333333333,54.163333333333334,0
2019-02-26,"MIDC Khutala, Chandrapur - MPCB",42.82,86.69,1.85,216.61,41.92,26.74,0.0,7.77,1.36,0.33,3.4,2,1,0,37.37,41.56,42.2,71.88,79.84,2.28,41.78,40.5,69.84428571428572,1.8099999999999998,49.26333333333334,0
2019-02-27,"MIDC Khutala, Chandrapur - MPCB",40.56,79.19,2.3,222.74,40.6,26.48,0.0,7.88,1.25,0.3,2.85,2,2,0,42.82,37.37,41.56,86.69,67.49,1.85,41.92,39.308571428571426,70.70857142857143,2.0500000000000003,44.586666666666666,0
2019-02-28,"MIDC Khutala, Chandrapur - MPCB",37.07,69.65,1.87,158.1,47.77,25.33,0.0,8.19,1.49,0.3,1.99,2,3,0,40.56,42.82,37.37,79.19,71.88,2.3,40.6,39.395714285714284,73.45285714285714,2.1433333333333335,41.43333333333333,0
2019-03-01,"MIDC Khutala, Chandrapur - MPCB",34.79,60.56,1.4,112.74,46.57,25.88,0.0,7.66,1.02,0.29,3.11,3,4,1,37.07,40.56,42.82,69.65,86.69,1.87,47.77,40.040000000000006,74.78285714285714,2.006666666666667,43.43000000000001,0
2019-03-02,"MIDC Khutala, Chandrapur - MPCB",41.17,64.91,2.51,163.37,61.53,26.88,0.0,7.92,1.18,0.3,3.23,3,5,1,34.79,37.07,40.56,60.56,79.19,1.4,46.57,39.48142857142857,73.61428571428571,1.8566666666666667,44.98,0
2019-03-03,"MIDC Khutala, Chandrapur - MPCB",26.43,40.65,3.39,162.8,63.69,29.44,0.0,8.09,1.62,0.29,2.88,3,6,1,41.17,34.79,37.07,64.91,69.65,2.51,61.53,39.33428571428572,71.48142857142857,1.9266666666666667,51.95666666666667,0
2019-03-04,"MIDC Khutala, Chandrapur - MPCB",31.36,56.6,1.27,191.29,55.77,29.07,0.0,7.89,1.22,0.31,4.32,3,0,1,26.43,41.17,34.79,40.65,60.56,3.39,63.69,37.17285714285714,67.64714285714285,2.4333333333333336,57.26333333333333,0
2019-03-05,"MIDC Khutala, Chandrapur - MPCB",40.43,81.16,2.27,288.93,42.31,27.92,0.0,7.93,1.31,0.3,2.56,3,1,1,31.36,26.43,41.17,56.6,64.91,1.27,55.77,36.31428571428571,65.46428571428571,2.39,60.330000000000005,0
2019-03-06,"MIDC Khutala, Chandrapur - MPCB",34.5,64.61,1.22,215.15,41.37,26.43,0.0,9.18,3.21,0.3,2.81,3,2,1,40.43,31.36,26.43,81.16,40.65,2.27,42.31,35.972857142857144,64.67428571428572,2.31,53.92333333333334,0
2019-03-07,"MIDC Khutala, Chandrapur - MPCB",43.09,70.74,0.9,142.78,45.33,26.38,0.0,9.68,3.76,0.31,4.62,3,3,1,34.5,40.43,31.36,64.61,56.6,1.22,41.37,35.107142857142854,62.59142857142857,1.586666666666667,46.48333333333333,0
2019-03-08,"MIDC Khutala, Chandrapur - MPCB",43.33,73.26,0.8,157.76,43.42,27.02,0.0,9.48,3.23,0.32,4.89,3,4,1,43.09,34.5,40.43,70.74,81.16,0.9,45.33,35.96714285714286,62.74714285714286,1.4633333333333336,43.00333333333333,0
2019-03-09,"MIDC Khutala, Chandrapur - MPCB",53.2,116.5,1.01,205.71,44.26,28.37,0.0,8.35,2.21,0.33,3.23,3,5,1,43.33,43.09,34.5,73.26,64.61,0.8,43.42,37.18714285714286,64.56142857142858,0.9733333333333335,43.373333333333335,0
2019-03-10,"MIDC Khutala, Chandrapur - MPCB",59.05,98.34,0.85,183.29,45.03,29.21,0.0,10.67,5.07,0.33,3.71,3,6,1,53.2,43.33,43.09,116.5,70.74,1.01,44.26,38.90571428571429,71.93142857142857,0.9033333333333337,44.336666666666666,0
2019-03-11,"MIDC Khutala, Chandrapur - MPCB",42.35,72.19,0.95,171.16,54.14,30.3,0.0,11.24,5.23,0.32,3.71,3,0,1,59.05,53.2,43.33,98.34,73.26,0.85,45.03,43.565714285714286,80.17285714285715,0.8866666666666668,44.23666666666667,0
2019-03-12,"MIDC Khutala, Chandrapur - MPCB",45.31,82.74,0.76,171.24,51.01,30.43,0.0,10.48,4.73,0.32,6.55,3,1,1,42.35,59.05,53.2,72.19,116.5,0.95,54.14,45.135714285714286,82.39999999999999,0.9366666666666669,47.81,0
2019-03-13,"MIDC Khutala, Chandrapur - MPCB",39.89,71.77,2.27,147.01,47.74,30.92,0.0,12.97,6.37,0.3,4.57,3,2,1,45.31,42.35,59.05,82.74,98.34,0.76,51.01,45.832857142857144,82.62571428571428,0.8533333333333335,50.06,0
2019-03-14,"MIDC Khutala, Chandrapur - MPCB",38.61,71.12,1.55,159.6,45.08,30.09,0.0,12.25,8.1,0.31,5.3,3,3,1,39.89,45.31,42.35,71.77,72.19,2.27,47.74,46.60285714285715,83.64857142857143,1.3266666666666669,50.96333333333334,0
2019-03-15,"MIDC Khutala, Chandrapur - MPCB",51.38,88.28,1.12,205.46,39.5,30.61,0.0,8.92,9.61,0.33,4.72,3,4,1,38.61,39.89,45.31,71.12,82.74,1.55,45.08,45.962857142857146,83.70285714285714,1.526666666666667,47.94333333333333,0
2019-03-16,"MIDC Khutala, Chandrapur - MPCB",44.38,73.73,1.48,145.44,39.0,30.23,0.0,11.01,11.31,0.31,3.22,3,5,1,51.38,38.61,39.89,88.28,71.77,1.12,39.5,47.112857142857145,85.84857142857143,1.6466666666666667,44.10666666666666,0
2019-03-17,"MIDC Khutala, Chandrapur - MPCB",32.76,59.74,2.58,141.3,42.92,30.99,0.0,8.47,9.46,0.29,1.66,3,6,1,44.38,51.38,38.61,73.73,71.12,1.48,39.0,45.85285714285715,79.73857142857142,1.3833333333333335,41.19333333333333,0
2019-03-18,"MIDC Khutala, Chandrapur - MPCB",34.99,65.3,2.09,129.89,43.1,29.94,0.0,8.17,8.58,0.3,3.92,3,0,1,32.76,44.38,51.38,59.74,88.28,2.58,42.92,42.097142857142856,74.2242857142857,1.7266666666666668,40.473333333333336,0
2019-03-19,"MIDC Khutala, Chandrapur - MPCB",28.66,52.13,1.41,114.13,49.27,29.8,0.0,8.52,8.6,0.31,11.39,3,1,1,34.99,32.76,44.38,65.3,73.73,2.09,43.1,41.04571428571428,73.24000000000001,2.0500000000000003,41.67333333333334,0
2019-03-20,"MIDC Khutala, Chandrapur - MPCB",39.66,64.28,2.44,116.85,56.31,29.89,0.0,9.59,8.49,0.31,6.13,3,2,1,28.66,34.99,32.76,52.13,59.74,1.41,49.27,38.667142857142856,68.86714285714287,2.026666666666667,45.09666666666667,0
2019-03-21,"MIDC Khutala, Chandrapur - MPCB",29.83,46.08,1.49,126.67,64.5,28.59,0.0,9.36,8.69,0.31,2.0,3,3,1,39.66,28.66,34.99,64.28,65.3,2.44,56.31,38.63428571428572,67.79714285714286,1.9799999999999998,49.56,0
2019-03-22,"MIDC Khutala, Chandrapur - MPCB",30.29,58.26,1.02,159.98,56.74,29.83,0.0,8.71,8.95,0.31,8.43,3,4,1,29.83,39.66,28.66,46.08,52.13,1.49,64.5,37.379999999999995,64.22,1.78,56.693333333333335,0
2019-03-23,"MIDC Khutala, Chandrapur - MPCB",36.99,62.58,0.92,137.23,45.17,30.92,0.0,8.04,8.52,0.31,6.39,3,5,1,30.29,29.83,39.66,58.26,64.28,1.02,56.74,34.36714285714286,59.93142857142857,1.6499999999999997,59.18333333333334,0
2019-03-24,"MIDC Khutala, Chandrapur - MPCB",41.06,78.82,0.93,152.69,34.37,30.58,0.0,9.07,9.64,0.32,5.39,3,6,1,36.99,30.29,29.83,62.58,46.08,0.92,45.17,33.31142857142857,58.33857142857143,1.1433333333333333,55.47,0
2019-03-25,"MIDC Khutala, Chandrapur - MPCB",58.05,107.59,0.88,125.56,35.75,30.89,0.0,9.12,9.08,0.36,6.09,3,0,1,41.06,36.99,30.29,78.82,58.26,0.93,34.37,34.49714285714286,61.0642857142857,0.9566666666666667,45.42666666666667,0
2019-03-26,"MIDC Khutala, Chandrapur - MPCB",56.17,105.28,0.86,168.69,36.46,32.07,0.0,9.49,8.69,0.35,7.3,3,1,1,58.05,41.06,36.99,107.59,62.58,0.88,35.75,37.791428571428575,67.10571428571428,0.91,38.43,0
2019-03-27,"MIDC Khutala, Chandrapur - MPCB",46.81,87.37,0.85,150.28,42.65,31.62,0.0,8.59,8.7,0.33,8.68,3,2,1,56.17,58.05,41.06,105.28,78.82,0.86,36.46,41.721428571428575,74.69857142857143,0.89,35.52666666666667,0
2019-03-28,"MIDC Khutala, Chandrapur - MPCB",52.74,89.88,0.98,116.53,31.71,31.18,0.0,7.79,8.78,0.35,4.9,3,3,1,46.81,56.17,58.05,87.37,107.59,0.85,42.65,42.74285714285714,77.99714285714286,0.8633333333333333,38.28666666666667,0
2019-03-29,"MIDC Khutala, Chandrapur - MPCB",58.06,102.16,0.77,147.48,28.61,30.56,0.0,8.93,13.01,0.38,4.84,3,4,1,52.74,46.81,56.17,89.88,105.28,0.98,31.71,46.01571428571429,84.25428571428571,0.8966666666666666,36.94,0
2019-03-30,"MIDC Khutala, Chandrapur - MPCB",62.17,102.12,0.95,172.3,33.89,32.14,0.0,9.96,9.75,0.37,3.58,3,5,1,58.06,52.74,46.81,102.16,87.37,0.77,28.61,49.98285714285714,90.5257142857143,0.8666666666666667,34.32333333333333,0
2019-03-31,"MIDC Khutala, Chandrapur - MPCB",47.4,80.72,0.79,171.86,33.6,33.34,0.0,9.39,9.6,0.34,5.59,3,6,1,62.17,58.06,52.74,102.12,89.88,0.95,33.89,53.58,96.17428571428572,0.8999999999999999,31.403333333333336,0
2019-04-01,"MIDC Khutala, Chandrapur - MPCB",41.27,80.91,0.95,202.3,25.71,33.53,0.0,9.63,9.11,0.33,6.55,4,0,1,47.4,62.17,58.06,80.72,102.16,0.79,33.6,54.48571428571428,96.44571428571429,0.8366666666666666,32.03333333333333,0
2019-04-02,"MIDC Khutala, Chandrapur - MPCB",36.73,67.12,1.26,123.52,34.06,35.38,0.0,9.42,9.37,0.32,7.75,4,1,1,41.27,47.4,62.17,80.91,102.12,0.95,25.71,52.08857142857143,92.63428571428572,0.8966666666666666,31.066666666666666,0
2019-04-03,"MIDC Khutala, Chandrapur - MPCB",41.4,77.53,1.56,125.31,43.08,31.39,0.0,9.91,8.73,0.33,5.14,4,2,1,36.73,41.27,47.4,67.12,80.72,1.26,34.06,49.31142857142857,87.18285714285715,1.0,31.123333333333335,0
2019-04-04,"MIDC Khutala, Chandrapur - MPCB",25.19,51.16,2.21,156.73,32.16,35.83,0.0,9.94,8.53,0.29,1.49,4,3,1,41.4,36.73,41.27,77.53,80.91,1.56,43.08,48.53857142857142,85.77714285714286,1.2566666666666666,34.28333333333333,0
2019-04-05,"MIDC Khutala, Chandrapur - MPCB",23.16,41.3,1.0,185.13,27.96,34.82,0.0,9.26,8.71,0.31,3.61,4,4,1,25.19,41.4,36.73,51.16,67.12,2.21,32.16,44.60285714285714,80.24571428571429,1.6766666666666665,36.43333333333333,0
2019-04-06,"MIDC Khutala, Chandrapur - MPCB",38.13,72.68,1.5,148.03,38.07,30.27,0.0,10.75,9.3,0.32,7.28,4,5,1,23.16,25.19,41.4,41.3,77.53,1.0,27.96,39.61714285714286,71.55142857142857,1.5899999999999999,34.4,0
2019-04-07,"MIDC Khutala, Chandrapur - MPCB",25.59,117.06,1.46,183.71,26.45,35.64,0.0,8.27,10.262,0.3,2.17,4,6,1,38.13,23.16,25.19,72.68,51.16,1.5,38.07,36.182857142857145,67.3457142857143,1.57,32.73,0
2019-04-08,"MIDC Khutala, Chandrapur - MPCB",29.77,60.72,1.31,137.18,36.17,32.89,0.0,8.27,11.224,0.31,4.83,4,0,1,25.59,38.13,23.16,117.06,41.3,1.46,26.45,33.067142857142855,72.53714285714287,1.32,30.826666666666668,0
2019-04-09,"MIDC Khutala, Chandrapur - MPCB",25.65,49.98,1.58,145.4,39.06,33.37,0.0,7.64,12.186,0.31,3.1,4,1,1,29.77,25.59,38.13,60.72,72.68,1.31,36.17,31.424285714285713,69.65285714285714,1.4233333333333331,33.56333333333334,0
2019-04-10,"MIDC Khutala, Chandrapur - MPCB",27.16,58.11,0.92,155.68,35.65,33.95,0.0,6.52,13.148,0.31,2.79,4,2,1,25.65,29.77,25.59,49.98,117.06,1.58,39.06,29.84142857142857,67.20428571428572,1.45,33.89333333333334,0
2019-04-11,"MIDC Khutala, Chandrapur - MPCB",28.78,60.29,1.32,163.87,31.27,35.21,0.0,6.93,14.11,0.31,6.92,4,3,1,27.16,25.65,29.77,58.11,60.72,0.92,35.65,27.807142857142857,64.42999999999999,1.27,36.96,0
2019-04-12,"MIDC Khutala, Chandrapur - MPCB",35.6,69.83,2.5,140.38,37.46,32.01,0.0,6.84,15.072,0.3,0.6,4,4,1,28.78,27.16,25.65,60.29,49.98,1.32,31.27,28.32,65.73428571428572,1.2733333333333334,35.32666666666667,0
